time,cpi_mom,cpi_yoy,cpi_yoy_diff,cpi_mom_log,cpi_mom_log_lag_1,cpi_mom_log_lag_12,cpi_yoy_diff_lag_1,cpi_yoy_diff_lag_12,cpi_mom_log_pct_change,cpi_yoy_diff_pct_change,cpi_mom_log_seasonal_12,cpi_mom_log_seasonal_24,cpi_yoy_diff_seasonal_12,cpi_yoy_diff_seasonal_24,cpi_mom_log_window_1,cpi_yoy_diff_window_1,cpi_mom_log_window_2,cpi_yoy_diff_window_2,cpi_mom_log_window_3,cpi_yoy_diff_window_3,cpi_mom_log_window_4,cpi_yoy_diff_window_4,cpi_mom_log_window_5,cpi_yoy_diff_window_5,cpi_mom_log_window_6,cpi_yoy_diff_window_6
2001-05-01,99.8,99.19,0.3999999999999915,4.603168183317418,4.600157644164547,4.599152113662528,0.20000000000000284,-0.19999999999998863,0.0006544426051768859,0.999999999999929,4.599152113662528,4.601162164590552,-0.19999999999998863,-1.8900000000000006,4.600157644164547,0.20000000000000284,4.598145571051127,0.39000000000000057,4.609162207257629,-1.1700000000000017,4.60816569496789,-0.09999999999999432,4.6061696863211745,-0.4000000000000057,4.6141299273595635,0.5
2001-06-01,100.0,99.69,0.5,4.605170185988092,4.603168183317418,4.600157644164547,0.3999999999999915,-0.20000000000000284,0.00043491842812293235,0.25000000000002665,4.600157644164547,4.602165676967792,-0.20000000000000284,-0.3200000000000074,4.603168183317418,0.3999999999999915,4.600157644164547,0.20000000000000284,4.598145571051127,0.39000000000000057,4.609162207257629,-1.1700000000000017,4.60816569496789,-0.09999999999999432,4.6061696863211745,-0.4000000000000057
2001-07-01,99.8,100.09,0.4000000000000057,4.603168183317418,4.605170185988092,4.599152113662528,0.5,-0.18999999999999773,-0.0004347293563145005,-0.19999999999998863,4.599152113662528,4.601162164590552,-0.18999999999999773,0.10999999999999943,4.605170185988092,0.5,4.603168183317418,0.3999999999999915,4.600157644164547,0.20000000000000284,4.598145571051127,0.39000000000000057,4.609162207257629,-1.1700000000000017,4.60816569496789,-0.09999999999999432
2001-08-01,100.0,99.99,-0.10000000000000853,4.605170185988092,4.603168183317418,4.6061696863211745,0.4000000000000057,0.4899999999999949,0.00043491842812293235,-1.2500000000000178,4.6061696863211745,4.601162164590552,0.4899999999999949,-1.5499999999999972,4.603168183317418,0.4000000000000057,4.605170185988092,0.5,4.603168183317418,0.3999999999999915,4.600157644164547,0.20000000000000284,4.598145571051127,0.39000000000000057,4.609162207257629,-1.1700000000000017
2001-09-01,100.5,100.69,0.7000000000000028,4.61015772749913,4.605170185988092,4.603168183317418,-0.10000000000000853,0.39000000000000057,0.0010830308782536768,-7.999999999999432,4.603168183317418,4.599152113662528,0.39000000000000057,-1.6400000000000006,4.605170185988092,-0.10000000000000853,4.603168183317418,0.4000000000000057,4.605170185988092,0.5,4.603168183317418,0.3999999999999915,4.600157644164547,0.20000000000000284,4.598145571051127,0.39000000000000057
2001-10-01,100.0,100.59,-0.09999999999999432,4.605170185988092,4.61015772749913,4.6061696863211745,0.7000000000000028,1.0900000000000034,-0.001081859191343626,-1.1428571428571341,4.6061696863211745,4.59511985013459,1.0900000000000034,-1.3100000000000023,4.61015772749913,0.7000000000000028,4.605170185988092,-0.10000000000000853,4.603168183317418,0.4000000000000057,4.605170185988092,0.5,4.603168183317418,0.3999999999999915,4.600157644164547,0.20000000000000284
2001-11-01,100.2,99.89,-0.7000000000000028,4.607168188650764,4.605170185988092,4.6141299273595635,-0.09999999999999432,0.5,0.0004338607656133586,6.000000000000426,4.6141299273595635,4.609162207257629,0.5,0.29999999999999716,4.605170185988092,-0.09999999999999432,4.61015772749913,0.7000000000000028,4.605170185988092,-0.10000000000000853,4.603168183317418,0.4000000000000057,4.605170185988092,0.5,4.603168183317418,0.3999999999999915
2001-12-01,101.0,100.79,0.9000000000000057,4.61512051684126,4.607168188650764,4.6061696863211745,-0.7000000000000028,-0.4000000000000057,0.0017260772485114817,-2.2857142857142887,4.6061696863211745,4.61015772749913,-0.4000000000000057,-0.29999999999999716,4.607168188650764,-0.7000000000000028,4.605170185988092,-0.09999999999999432,4.61015772749913,0.7000000000000028,4.605170185988092,-0.10000000000000853,4.603168183317418,0.4000000000000057,4.605170185988092,0.5
2002-01-01,101.1,101.6,0.8099999999999881,4.616110126026426,4.61512051684126,4.60816569496789,0.9000000000000057,-0.09999999999999432,0.00021442759328915706,-0.10000000000001896,4.60816569496789,4.609162207257629,-0.09999999999999432,-1.2800000000000011,4.61512051684126,0.9000000000000057,4.607168188650764,-0.7000000000000028,4.605170185988092,-0.09999999999999432,4.61015772749913,0.7000000000000028,4.605170185988092,-0.10000000000000853,4.603168183317418,0.4000000000000057
2002-02-01,102.2,103.42,1.8200000000000074,4.626931677769604,4.616110126026426,4.609162207257629,0.8099999999999881,-1.1700000000000017,0.0023443010343631165,1.246913580246956,4.609162207257629,4.6210435351443815,-1.1700000000000017,-0.28999999999999204,4.616110126026426,0.8099999999999881,4.61512051684126,0.9000000000000057,4.607168188650764,-0.7000000000000028,4.605170185988092,-0.09999999999999432,4.61015772749913,0.7000000000000028,4.605170185988092,-0.10000000000000853
2002-03-01,99.2,103.31,-0.10999999999999943,4.597138014290827,4.626931677769604,4.598145571051127,1.8200000000000074,0.39000000000000057,-0.006439183794721304,-1.0604395604395598,4.598145571051127,4.594109238628667,0.39000000000000057,-0.39000000000000057,4.626931677769604,1.8200000000000074,4.616110126026426,0.8099999999999881,4.61512051684126,0.9000000000000057,4.607168188650764,-0.7000000000000028,4.605170185988092,-0.09999999999999432,4.61015772749913,0.7000000000000028
2002-04-01,100.0,103.83,0.519999999999996,4.605170185988092,4.597138014290827,4.600157644164547,-0.10999999999999943,0.20000000000000284,0.0017472113459060523,-5.727272727272716,4.600157644164547,4.598145571051127,0.20000000000000284,-0.10000000000000853,4.597138014290827,-0.10999999999999943,4.626931677769604,1.8200000000000074,4.616110126026426,0.8099999999999881,4.61512051684126,0.9000000000000057,4.607168188650764,-0.7000000000000028,4.605170185988092,-0.09999999999999432
2002-05-01,100.3,104.35,0.519999999999996,4.60816569496789,4.605170185988092,4.603168183317418,0.519999999999996,0.3999999999999915,0.0006504665102089469,0.0,4.603168183317418,4.599152113662528,0.3999999999999915,-0.19999999999998863,4.605170185988092,0.519999999999996,4.597138014290827,-0.10999999999999943,4.626931677769604,1.8200000000000074,4.616110126026426,0.8099999999999881,4.61512051684126,0.9000000000000057,4.607168188650764,-0.7000000000000028
2002-06-01,100.1,104.46,0.10999999999999943,4.6061696863211745,4.60816569496789,4.605170185988092,0.519999999999996,0.5,-0.00043314602356747667,-0.7884615384615379,4.605170185988092,4.600157644164547,0.5,-0.20000000000000284,4.60816569496789,0.519999999999996,4.605170185988092,0.519999999999996,4.597138014290827,-0.10999999999999943,4.626931677769604,1.8200000000000074,4.616110126026426,0.8099999999999881,4.61512051684126,0.9000000000000057
2002-07-01,99.9,104.56,0.10000000000000853,4.604169685654508,4.6061696863211745,4.603168183317418,0.10999999999999943,0.4000000000000057,-0.0004342003883629486,-0.09090909090900867,4.603168183317418,4.599152113662528,0.4000000000000057,-0.18999999999999773,4.6061696863211745,0.10999999999999943,4.60816569496789,0.519999999999996,4.605170185988092,0.519999999999996,4.597138014290827,-0.10999999999999943,4.626931677769604,1.8200000000000074,4.616110126026426,0.8099999999999881
2002-08-01,100.1,104.67,0.10999999999999943,4.6061696863211745,4.604169685654508,4.605170185988092,0.10000000000000853,-0.10000000000000853,0.0004343890002356243,0.09999999999990061,4.605170185988092,4.6061696863211745,-0.10000000000000853,0.4899999999999949,4.604169685654508,0.10000000000000853,4.6061696863211745,0.10999999999999943,4.60816569496789,0.519999999999996,4.605170185988092,0.519999999999996,4.597138014290827,-0.10999999999999943,4.626931677769604,1.8200000000000074
2002-09-01,100.2,104.35,-0.3200000000000074,4.607168188650764,4.6061696863211745,4.61015772749913,0.10999999999999943,0.7000000000000028,0.00021677497738625817,-3.9090909090909913,4.61015772749913,4.603168183317418,0.7000000000000028,0.39000000000000057,4.6061696863211745,0.10999999999999943,4.604169685654508,0.10000000000000853,4.6061696863211745,0.10999999999999943,4.60816569496789,0.519999999999996,4.605170185988092,0.519999999999996,4.597138014290827,-0.10999999999999943
2002-10-01,100.3,104.67,0.3200000000000074,4.60816569496789,4.607168188650764,4.605170185988092,-0.3200000000000074,-0.09999999999999432,0.00021651180861659292,-2.0,4.605170185988092,4.6061696863211745,-0.09999999999999432,1.0900000000000034,4.607168188650764,-0.3200000000000074,4.6061696863211745,0.10999999999999943,4.604169685654508,0.10000000000000853,4.6061696863211745,0.10999999999999943,4.60816569496789,0.519999999999996,4.605170185988092,0.519999999999996
2002-11-01,100.3,104.77,0.09999999999999432,4.60816569496789,4.60816569496789,4.607168188650764,0.3200000000000074,-0.7000000000000028,0.0,-0.687500000000025,4.607168188650764,4.6141299273595635,-0.7000000000000028,0.5,4.60816569496789,0.3200000000000074,4.607168188650764,-0.3200000000000074,4.6061696863211745,0.10999999999999943,4.604169685654508,0.10000000000000853,4.6061696863211745,0.10999999999999943,4.60816569496789,0.519999999999996
2002-12-01,100.3,104.04,-0.7299999999999898,4.60816569496789,4.60816569496789,4.61512051684126,0.09999999999999432,0.9000000000000057,0.0,-8.300000000000313,4.61512051684126,4.6061696863211745,0.9000000000000057,-0.4000000000000057,4.60816569496789,0.09999999999999432,4.60816569496789,0.3200000000000074,4.607168188650764,-0.3200000000000074,4.6061696863211745,0.10999999999999943,4.604169685654508,0.10000000000000853,4.6061696863211745,0.10999999999999943
2003-01-01,100.9,103.84,-0.20000000000000284,4.6141299273595635,4.60816569496789,4.616110126026426,-0.7299999999999898,0.8099999999999881,0.0012942747258819498,-0.7260273972602662,4.616110126026426,4.60816569496789,0.8099999999999881,-0.09999999999999432,4.60816569496789,-0.7299999999999898,4.60816569496789,0.09999999999999432,4.60816569496789,0.3200000000000074,4.607168188650764,-0.3200000000000074,4.6061696863211745,0.10999999999999943,4.604169685654508,0.10000000000000853
2003-02-01,102.2,103.84,0.0,4.626931677769604,4.6141299273595635,4.626931677769604,-0.20000000000000284,1.8200000000000074,0.0027744668250739846,-1.0,4.626931677769604,4.609162207257629,1.8200000000000074,-1.1700000000000017,4.6141299273595635,-0.20000000000000284,4.60816569496789,-0.7299999999999898,4.60816569496789,0.09999999999999432,4.60816569496789,0.3200000000000074,4.607168188650764,-0.3200000000000074,4.6061696863211745,0.10999999999999943
2003-03-01,99.4,104.05,0.20999999999999375,4.599152113662528,4.626931677769604,4.597138014290827,0.0,-0.10999999999999943,-0.006003884656551994,inf,4.597138014290827,4.598145571051127,-0.10999999999999943,0.39000000000000057,4.626931677769604,0.0,4.6141299273595635,-0.20000000000000284,4.60816569496789,-0.7299999999999898,4.60816569496789,0.09999999999999432,4.60816569496789,0.3200000000000074,4.607168188650764,-0.3200000000000074
2003-04-01,100.0,104.05,0.0,4.605170185988092,4.599152113662528,4.605170185988092,0.20999999999999375,0.519999999999996,0.0013085177825900018,-1.0,4.605170185988092,4.600157644164547,0.519999999999996,0.20000000000000284,4.599152113662528,0.20999999999999375,4.626931677769604,0.0,4.6141299273595635,-0.20000000000000284,4.60816569496789,-0.7299999999999898,4.60816569496789,0.09999999999999432,4.60816569496789,0.3200000000000074
2003-05-01,99.9,103.63,-0.4200000000000017,4.604169685654508,4.605170185988092,4.60816569496789,0.0,0.519999999999996,-0.00021725588700893805,-inf,4.60816569496789,4.603168183317418,0.519999999999996,0.3999999999999915,4.605170185988092,0.0,4.599152113662528,0.20999999999999375,4.626931677769604,0.0,4.6141299273595635,-0.20000000000000284,4.60816569496789,-0.7299999999999898,4.60816569496789,0.09999999999999432
2003-06-01,99.7,103.22,-0.4099999999999966,4.602165676967792,4.604169685654508,4.6061696863211745,-0.4200000000000017,0.10999999999999943,-0.00043525951985645683,-0.023809523809535937,4.6061696863211745,4.605170185988092,0.10999999999999943,0.5,4.604169685654508,-0.4200000000000017,4.605170185988092,0.0,4.599152113662528,0.20999999999999375,4.626931677769604,0.0,4.6141299273595635,-0.20000000000000284,4.60816569496789,-0.7299999999999898
2003-07-01,99.7,103.01,-0.20999999999999375,4.602165676967792,4.602165676967792,4.604169685654508,-0.4099999999999966,0.10000000000000853,0.0,-0.48780487804879147,4.604169685654508,4.603168183317418,0.10000000000000853,0.4000000000000057,4.602165676967792,-0.4099999999999966,4.604169685654508,-0.4200000000000017,4.605170185988092,0.0,4.599152113662528,0.20999999999999375,4.626931677769604,0.0,4.6141299273595635,-0.20000000000000284
2003-08-01,99.9,102.81,-0.20000000000000284,4.604169685654508,4.602165676967792,4.6061696863211745,-0.20999999999999375,0.10999999999999943,0.0004354490532023636,-0.047619047619005705,4.6061696863211745,4.605170185988092,0.10999999999999943,-0.10000000000000853,4.602165676967792,-0.20999999999999375,4.602165676967792,-0.4099999999999966,4.604169685654508,-0.4200000000000017,4.605170185988092,0.0,4.599152113662528,0.20999999999999375,4.626931677769604,0.0
2003-09-01,100.1,102.7,-0.10999999999999943,4.6061696863211745,4.604169685654508,4.607168188650764,-0.20000000000000284,-0.3200000000000074,0.0004343890002356243,-0.4500000000000106,4.607168188650764,4.61015772749913,-0.3200000000000074,0.7000000000000028,4.604169685654508,-0.20000000000000284,4.602165676967792,-0.20999999999999375,4.602165676967792,-0.4099999999999966,4.604169685654508,-0.4200000000000017,4.605170185988092,0.0,4.599152113662528,0.20999999999999375
2003-10-01,99.8,102.19,-0.5100000000000051,4.603168183317418,4.6061696863211745,4.60816569496789,-0.10999999999999943,0.3200000000000074,-0.0006516266677429883,3.636363636363707,4.60816569496789,4.605170185988092,0.3200000000000074,-0.09999999999999432,4.6061696863211745,-0.10999999999999943,4.604169685654508,-0.20000000000000284,4.602165676967792,-0.20999999999999375,4.602165676967792,-0.4099999999999966,4.604169685654508,-0.4200000000000017,4.605170185988092,0.0
2003-11-01,100.6,102.5,0.3100000000000023,4.611152257665639,4.603168183317418,4.60816569496789,-0.5100000000000051,0.09999999999999432,0.001734473742922571,-1.6078431372549002,4.60816569496789,4.607168188650764,0.09999999999999432,-0.7000000000000028,4.603168183317418,-0.5100000000000051,4.6061696863211745,-0.10999999999999943,4.604169685654508,-0.20000000000000284,4.602165676967792,-0.20999999999999375,4.602165676967792,-0.4099999999999966,4.604169685654508,-0.4200000000000017
2003-12-01,100.8,103.01,0.5100000000000051,4.613138355637268,4.611152257665639,4.60816569496789,0.3100000000000023,-0.7299999999999898,0.0004307161986090158,0.6451612903225852,4.60816569496789,4.61512051684126,-0.7299999999999898,0.9000000000000057,4.611152257665639,0.3100000000000023,4.603168183317418,-0.5100000000000051,4.6061696863211745,-0.10999999999999943,4.604169685654508,-0.20000000000000284,4.602165676967792,-0.20999999999999375,4.602165676967792,-0.4099999999999966
2004-01-01,101.1,103.21,0.19999999999998863,4.616110126026426,4.613138355637268,4.6141299273595635,0.5100000000000051,-0.20000000000000284,0.0006441971083581688,-0.6078431372549282,4.6141299273595635,4.616110126026426,-0.20000000000000284,0.8099999999999881,4.613138355637268,0.5100000000000051,4.611152257665639,0.3100000000000023,4.603168183317418,-0.5100000000000051,4.6061696863211745,-0.10999999999999943,4.604169685654508,-0.20000000000000284,4.602165676967792,-0.20999999999999375
2004-02-01,103.0,104.02,0.8100000000000023,4.634728988229636,4.616110126026426,4.626931677769604,0.19999999999998863,0.0,0.004033452776231128,3.0500000000002414,4.626931677769604,4.626931677769604,0.0,1.8200000000000074,4.616110126026426,0.19999999999998863,4.613138355637268,0.5100000000000051,4.611152257665639,0.3100000000000023,4.603168183317418,-0.5100000000000051,4.6061696863211745,-0.10999999999999943,4.604169685654508,-0.20000000000000284
2004-03-01,100.8,105.49,1.4699999999999989,4.613138355637268,4.634728988229636,4.599152113662528,0.8100000000000023,0.20999999999999375,-0.00465844554173489,0.8148148148148082,4.599152113662528,4.597138014290827,0.20999999999999375,-0.10999999999999943,4.634728988229636,0.8100000000000023,4.616110126026426,0.19999999999998863,4.613138355637268,0.5100000000000051,4.611152257665639,0.3100000000000023,4.603168183317418,-0.5100000000000051,4.6061696863211745,-0.10999999999999943
2004-04-01,100.5,106.01,0.5200000000000102,4.61015772749913,4.613138355637268,4.605170185988092,1.4699999999999989,0.0,-0.0006461172218031885,-0.6462585034013533,4.605170185988092,4.605170185988092,0.0,0.519999999999996,4.613138355637268,1.4699999999999989,4.634728988229636,0.8100000000000023,4.616110126026426,0.19999999999998863,4.613138355637268,0.5100000000000051,4.611152257665639,0.3100000000000023,4.603168183317418,-0.5100000000000051
2004-05-01,100.9,107.07,1.059999999999988,4.6141299273595635,4.61015772749913,4.604169685654508,0.5200000000000102,-0.4200000000000017,0.0008616190801324919,1.0384615384614753,4.604169685654508,4.60816569496789,-0.4200000000000017,0.519999999999996,4.61015772749913,0.5200000000000102,4.613138355637268,1.4699999999999989,4.634728988229636,0.8100000000000023,4.616110126026426,0.19999999999998863,4.613138355637268,0.5100000000000051,4.611152257665639,0.3100000000000023
2004-06-01,100.8,108.26,1.190000000000012,4.613138355637268,4.6141299273595635,4.602165676967792,1.059999999999988,-0.4099999999999966,-0.00021489895991344543,0.1226415094339861,4.602165676967792,4.6061696863211745,-0.4099999999999966,0.10999999999999943,4.6141299273595635,1.059999999999988,4.61015772749913,0.5200000000000102,4.613138355637268,1.4699999999999989,4.634728988229636,0.8100000000000023,4.616110126026426,0.19999999999998863,4.613138355637268,0.5100000000000051
2004-07-01,100.5,109.12,0.8599999999999994,4.61015772749913,4.613138355637268,4.602165676967792,1.190000000000012,-0.20999999999999375,-0.0006461172218031885,-0.2773109243697556,4.602165676967792,4.604169685654508,-0.20999999999999375,0.10000000000000853,4.613138355637268,1.190000000000012,4.6141299273595635,1.059999999999988,4.61015772749913,0.5200000000000102,4.613138355637268,1.4699999999999989,4.634728988229636,0.8100000000000023,4.616110126026426,0.19999999999998863
2004-08-01,100.6,109.89,0.769999999999996,4.611152257665639,4.61015772749913,4.604169685654508,0.8599999999999994,-0.20000000000000284,0.00021572584395013195,-0.10465116279070175,4.604169685654508,4.6061696863211745,-0.20000000000000284,0.10999999999999943,4.61015772749913,0.8599999999999994,4.613138355637268,1.190000000000012,4.6141299273595635,1.059999999999988,4.61015772749913,0.5200000000000102,4.613138355637268,1.4699999999999989,4.634728988229636,0.8100000000000023
2004-09-01,100.3,110.11,0.21999999999999886,4.60816569496789,4.611152257665639,4.6061696863211745,0.769999999999996,-0.10999999999999943,-0.0006476825164001276,-0.7142857142857143,4.6061696863211745,4.607168188650764,-0.10999999999999943,-0.3200000000000074,4.611152257665639,0.769999999999996,4.61015772749913,0.8599999999999994,4.613138355637268,1.190000000000012,4.6141299273595635,1.059999999999988,4.61015772749913,0.5200000000000102,4.613138355637268,1.4699999999999989
2004-10-01,100.0,110.33,0.21999999999999886,4.605170185988092,4.60816569496789,4.603168183317418,0.21999999999999886,-0.5100000000000051,-0.0006500436785659147,0.0,4.603168183317418,4.60816569496789,-0.5100000000000051,0.3200000000000074,4.60816569496789,0.21999999999999886,4.611152257665639,0.769999999999996,4.61015772749913,0.8599999999999994,4.613138355637268,1.190000000000012,4.6141299273595635,1.059999999999988,4.61015772749913,0.5200000000000102
2004-11-01,100.2,109.89,-0.4399999999999977,4.607168188650764,4.605170185988092,4.611152257665639,0.21999999999999886,0.3100000000000023,0.0004338607656133586,-3.0,4.611152257665639,4.60816569496789,0.3100000000000023,0.09999999999999432,4.605170185988092,0.21999999999999886,4.60816569496789,0.21999999999999886,4.611152257665639,0.769999999999996,4.61015772749913,0.8599999999999994,4.613138355637268,1.190000000000012,4.6141299273595635,1.059999999999988
2004-12-01,100.6,109.67,-0.21999999999999886,4.611152257665639,4.607168188650764,4.613138355637268,-0.4399999999999977,0.5100000000000051,0.0008647544113298267,-0.5,4.613138355637268,4.60816569496789,0.5100000000000051,-0.7299999999999898,4.607168188650764,-0.4399999999999977,4.605170185988092,0.21999999999999886,4.60816569496789,0.21999999999999886,4.611152257665639,0.769999999999996,4.61015772749913,0.8599999999999994,4.613138355637268,1.190000000000012
2005-01-01,101.1,109.67,0.0,4.616110126026426,4.611152257665639,4.616110126026426,-0.21999999999999886,0.19999999999998863,0.0010751907730968124,-1.0,4.616110126026426,4.6141299273595635,0.19999999999998863,-0.20000000000000284,4.611152257665639,-0.21999999999999886,4.607168188650764,-0.4399999999999977,4.605170185988092,0.21999999999999886,4.60816569496789,0.21999999999999886,4.611152257665639,0.769999999999996,4.61015772749913,0.8599999999999994
2005-02-01,102.5,109.14,-0.5300000000000011,4.629862798578463,4.616110126026426,4.634728988229636,0.0,0.8100000000000023,0.002979277395159574,-inf,4.634728988229636,4.626931677769604,0.8100000000000023,0.0,4.616110126026426,0.0,4.611152257665639,-0.21999999999999886,4.607168188650764,-0.4399999999999977,4.605170185988092,0.21999999999999886,4.60816569496789,0.21999999999999886,4.611152257665639,0.769999999999996
2005-03-01,100.1,108.38,-0.7600000000000051,4.6061696863211745,4.629862798578463,4.613138355637268,-0.5300000000000011,1.4699999999999989,-0.005117454509572794,0.43396226415094996,4.613138355637268,4.599152113662528,1.4699999999999989,0.20999999999999375,4.629862798578463,-0.5300000000000011,4.616110126026426,0.0,4.611152257665639,-0.21999999999999886,4.607168188650764,-0.4399999999999977,4.605170185988092,0.21999999999999886,4.60816569496789,0.21999999999999886
2005-04-01,100.6,108.49,0.10999999999999943,4.611152257665639,4.6061696863211745,4.61015772749913,-0.7600000000000051,0.5200000000000102,0.0010817168458341353,-1.1447368421052615,4.61015772749913,4.605170185988092,0.5200000000000102,0.0,4.6061696863211745,-0.7600000000000051,4.629862798578463,-0.5300000000000011,4.616110126026426,0.0,4.611152257665639,-0.21999999999999886,4.607168188650764,-0.4399999999999977,4.605170185988092,0.21999999999999886
2005-05-01,100.5,108.06,-0.4299999999999926,4.61015772749913,4.611152257665639,4.6141299273595635,0.10999999999999943,1.059999999999988,-0.00021567931634769444,-4.909090909090862,4.6141299273595635,4.604169685654508,1.059999999999988,-0.4200000000000017,4.611152257665639,0.10999999999999943,4.6061696863211745,-0.7600000000000051,4.629862798578463,-0.5300000000000011,4.616110126026426,0.0,4.611152257665639,-0.21999999999999886,4.607168188650764,-0.4399999999999977
2005-06-01,100.4,107.63,-0.4300000000000068,4.609162207257629,4.61015772749913,4.613138355637268,-0.4299999999999926,1.190000000000012,-0.00021594060341212362,3.3084646133829665e-14,4.613138355637268,4.602165676967792,1.190000000000012,-0.4099999999999966,4.61015772749913,-0.4299999999999926,4.611152257665639,0.10999999999999943,4.6061696863211745,-0.7600000000000051,4.629862798578463,-0.5300000000000011,4.616110126026426,0.0,4.611152257665639,-0.21999999999999886
2005-07-01,100.4,107.52,-0.10999999999999943,4.609162207257629,4.609162207257629,4.61015772749913,-0.4300000000000068,0.8599999999999994,0.0,-0.7441860465116332,4.61015772749913,4.602165676967792,0.8599999999999994,-0.20999999999999375,4.609162207257629,-0.4300000000000068,4.61015772749913,-0.4299999999999926,4.611152257665639,0.10999999999999943,4.6061696863211745,-0.7600000000000051,4.629862798578463,-0.5300000000000011,4.616110126026426,0.0
2005-08-01,100.4,107.31,-0.20999999999999375,4.609162207257629,4.609162207257629,4.611152257665639,-0.10999999999999943,0.769999999999996,0.0,0.9090909090908621,4.611152257665639,4.604169685654508,0.769999999999996,-0.20000000000000284,4.609162207257629,-0.10999999999999943,4.609162207257629,-0.4300000000000068,4.61015772749913,-0.4299999999999926,4.611152257665639,0.10999999999999943,4.6061696863211745,-0.7600000000000051,4.629862798578463,-0.5300000000000011
2005-09-01,100.8,107.85,0.539999999999992,4.613138355637268,4.609162207257629,4.60816569496789,-0.20999999999999375,0.21999999999999886,0.0008626618463065672,-3.5714285714286103,4.60816569496789,4.6061696863211745,0.21999999999999886,-0.10999999999999943,4.609162207257629,-0.20999999999999375,4.609162207257629,-0.10999999999999943,4.609162207257629,-0.4300000000000068,4.61015772749913,-0.4299999999999926,4.611152257665639,0.10999999999999943,4.6061696863211745,-0.7600000000000051
2005-10-01,100.4,108.28,0.4300000000000068,4.609162207257629,4.613138355637268,4.605170185988092,0.539999999999992,0.21999999999999886,-0.0008619183022724464,-0.2037037037036793,4.605170185988092,4.603168183317418,0.21999999999999886,-0.5100000000000051,4.613138355637268,0.539999999999992,4.609162207257629,-0.20999999999999375,4.609162207257629,-0.10999999999999943,4.609162207257629,-0.4300000000000068,4.61015772749913,-0.4299999999999926,4.611152257665639,0.10999999999999943
2005-11-01,100.4,108.49,0.20999999999999375,4.609162207257629,4.609162207257629,4.607168188650764,0.4300000000000068,-0.4399999999999977,0.0,-0.5116279069767664,4.607168188650764,4.611152257665639,-0.4399999999999977,0.3100000000000023,4.609162207257629,0.4300000000000068,4.613138355637268,0.539999999999992,4.609162207257629,-0.20999999999999375,4.609162207257629,-0.10999999999999943,4.609162207257629,-0.4300000000000068,4.61015772749913,-0.4299999999999926
2005-12-01,100.8,108.71,0.21999999999999886,4.613138355637268,4.609162207257629,4.611152257665639,0.20999999999999375,-0.21999999999999886,0.0008626618463065672,0.04761904761907343,4.611152257665639,4.613138355637268,-0.21999999999999886,0.5100000000000051,4.609162207257629,0.20999999999999375,4.609162207257629,0.4300000000000068,4.613138355637268,0.539999999999992,4.609162207257629,-0.20999999999999375,4.609162207257629,-0.10999999999999943,4.609162207257629,-0.4300000000000068
2006-01-01,101.2,108.82,0.10999999999999943,4.617098756853365,4.613138355637268,4.616110126026426,0.21999999999999886,0.0,0.0008585047555005332,-0.5,4.616110126026426,4.616110126026426,0.0,0.19999999999998863,4.613138355637268,0.21999999999999886,4.609162207257629,0.20999999999999375,4.609162207257629,0.4300000000000068,4.613138355637268,0.539999999999992,4.609162207257629,-0.20999999999999375,4.609162207257629,-0.10999999999999943
2006-02-01,102.1,108.39,-0.4299999999999926,4.625952725170619,4.617098756853365,4.629862798578463,0.10999999999999943,-0.5300000000000011,0.0019176475928983638,-4.909090909090862,4.629862798578463,4.634728988229636,-0.5300000000000011,0.8100000000000023,4.617098756853365,0.10999999999999943,4.613138355637268,0.21999999999999886,4.609162207257629,0.20999999999999375,4.609162207257629,0.4300000000000068,4.613138355637268,0.539999999999992,4.609162207257629,-0.20999999999999375
2006-03-01,99.5,107.74,-0.6500000000000057,4.600157644164547,4.625952725170619,4.6061696863211745,-0.4299999999999926,-0.7600000000000051,-0.005576166151832207,0.5116279069767833,4.6061696863211745,4.613138355637268,-0.7600000000000051,1.4699999999999989,4.625952725170619,-0.4299999999999926,4.617098756853365,0.10999999999999943,4.613138355637268,0.21999999999999886,4.609162207257629,0.20999999999999375,4.609162207257629,0.4300000000000068,4.613138355637268,0.539999999999992
2006-04-01,100.2,107.31,-0.4299999999999926,4.607168188650764,4.600157644164547,4.611152257665639,-0.6500000000000057,0.10999999999999943,0.0015239791825634175,-0.3384615384615556,4.611152257665639,4.61015772749913,0.10999999999999943,0.5200000000000102,4.600157644164547,-0.6500000000000057,4.625952725170619,-0.4299999999999926,4.617098756853365,0.10999999999999943,4.613138355637268,0.21999999999999886,4.609162207257629,0.20999999999999375,4.609162207257629,0.4300000000000068
2006-05-01,100.6,107.42,0.10999999999999943,4.611152257665639,4.607168188650764,4.61015772749913,-0.4299999999999926,-0.4299999999999926,0.0008647544113298267,-1.2558139534883752,4.61015772749913,4.6141299273595635,-0.4299999999999926,1.059999999999988,4.607168188650764,-0.4299999999999926,4.600157644164547,-0.6500000000000057,4.625952725170619,-0.4299999999999926,4.617098756853365,0.10999999999999943,4.613138355637268,0.21999999999999886,4.609162207257629,0.20999999999999375
